,index,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,Deposit,Predict Proba
1930,847,34,admin.,single,high.school,no,yes,no,telephone,may,wed,359,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.20949871503238707
1931,36427,30,self-employed,single,university.degree,no,no,no,cellular,jun,tue,147,3,999,1,failure,-2.9,92.963,-40.8,1.262,5076.2,0,0.8008356208212829
1932,36045,59,retired,married,basic.4y,no,no,no,cellular,may,tue,128,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0.5716996891873936
1933,3128,38,technician,single,professional.course,no,yes,no,telephone,may,thu,121,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.21097479765903507
1934,27536,30,student,single,university.degree,no,no,no,cellular,nov,fri,585,4,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0.276042684226503
1935,32583,34,blue-collar,single,basic.6y,no,yes,no,cellular,may,mon,67,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,0.41776069780598973
1936,29441,32,management,single,university.degree,no,yes,no,cellular,apr,mon,122,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.5525647360030532
1937,8533,29,unemployed,married,high.school,no,no,no,telephone,jun,wed,237,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.2974740449160624
1938,23967,60,admin.,married,basic.9y,no,yes,no,cellular,aug,fri,60,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.35016160461298707
1939,37622,28,admin.,single,university.degree,no,yes,no,cellular,aug,mon,343,2,999,1,failure,-2.9,92.201,-31.4,0.861,5076.2,1,0.7236023038344168
1940,19395,34,admin.,married,professional.course,no,yes,no,cellular,aug,wed,276,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,0.39842448932968294
1941,21055,31,technician,married,professional.course,no,yes,yes,telephone,aug,thu,31,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.33088796722426045
1942,40485,27,admin.,married,university.degree,no,no,no,cellular,aug,thu,312,3,6,1,success,-1.7,94.027,-38.3,0.899,4991.6,1,0.9492098019201524
1943,36133,30,management,married,university.degree,no,no,no,cellular,may,wed,283,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0,0.543067222977474
1944,1575,52,housemaid,married,university.degree,no,yes,no,telephone,may,thu,64,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.18235151968352942
1945,30842,42,blue-collar,married,basic.4y,no,yes,no,cellular,may,tue,442,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,0.35870627306383807
1946,22989,37,technician,married,professional.course,no,no,no,cellular,aug,mon,163,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.27156702027779833
1947,29049,47,management,married,high.school,no,no,yes,cellular,apr,fri,245,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0.4112914214526815
1948,30158,40,admin.,married,university.degree,no,no,yes,cellular,apr,thu,499,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0.7517761724509574
1949,9426,35,technician,married,basic.9y,no,yes,no,telephone,jun,fri,197,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0.23924232362757852
1950,3050,58,retired,married,basic.9y,no,no,no,telephone,may,wed,256,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.22519863111472252
1951,8914,54,technician,single,university.degree,no,no,no,telephone,jun,thu,594,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,0.25212895770074256
1952,15246,25,admin.,single,university.degree,no,yes,no,cellular,jul,thu,174,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,0.3827604687183567
1953,37236,48,entrepreneur,married,university.degree,no,no,yes,cellular,aug,fri,295,2,4,2,success,-2.9,92.201,-31.4,0.881,5076.2,1,0.9353738714286103
1954,23890,41,technician,married,high.school,no,no,yes,cellular,aug,fri,210,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.2776870159777737
1955,11090,40,blue-collar,divorced,basic.9y,no,no,no,telephone,jun,thu,575,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.2575821288692141
1956,6910,55,admin.,married,basic.9y,no,no,yes,telephone,may,thu,103,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.21796488532134803
1957,17992,48,entrepreneur,married,basic.9y,no,yes,no,cellular,jul,wed,44,7,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.38769592696669464
1958,4518,36,technician,divorced,university.degree,no,yes,no,telephone,may,tue,147,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.19904844130456273
1959,40940,49,admin.,married,high.school,no,no,no,cellular,oct,wed,169,1,6,3,success,-1.1,94.601,-49.5,0.985,4963.6,1,0.9626228931676674
1960,38697,81,admin.,divorced,basic.9y,no,yes,no,cellular,nov,mon,161,1,999,1,failure,-3.4,92.649,-30.1,0.715,5017.5,1,0.6751790413435491
1961,2627,39,technician,married,professional.course,no,no,no,telephone,may,tue,273,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.1897147775710031
1962,27961,59,blue-collar,married,basic.4y,no,yes,yes,cellular,mar,tue,684,4,999,0,nonexistent,-1.8,92.843,-50.0,1.51,5099.1,0,0.7342364767732115
1963,30047,60,blue-collar,married,professional.course,no,yes,no,cellular,apr,wed,545,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.7375332224476017
1964,25050,52,services,married,high.school,no,yes,no,telephone,nov,tue,251,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.23575974494934246
1965,8788,24,admin.,single,high.school,no,no,no,telephone,jun,thu,131,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,0.31355401505766084
1966,37564,63,blue-collar,married,basic.4y,no,yes,yes,cellular,aug,fri,107,3,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,0.8046753026797716
1967,10766,52,unemployed,married,high.school,no,yes,no,telephone,jun,tue,235,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.23405883568684593
1968,28259,46,services,married,high.school,no,no,no,cellular,apr,wed,325,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,0,0.6000824352433332
1969,16092,24,blue-collar,married,professional.course,no,no,no,cellular,jul,tue,273,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.4031799016451949
1970,38796,32,self-employed,married,university.degree,no,no,no,cellular,nov,thu,707,2,3,2,success,-3.4,92.649,-30.1,0.714,5017.5,1,0.9485032739959056
1971,4961,32,blue-collar,married,basic.6y,no,no,yes,telephone,may,wed,36,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.26324514058780846
1972,6738,54,retired,married,basic.4y,no,no,no,telephone,may,wed,1730,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0.19776437984585907
1973,39435,33,admin.,single,university.degree,no,yes,no,cellular,apr,mon,143,1,999,0,nonexistent,-1.8,93.749,-34.6,0.642,5008.7,0,0.8589285924203892
1974,29332,46,entrepreneur,married,professional.course,no,yes,yes,cellular,apr,fri,65,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.5793213205529578
1975,30760,35,blue-collar,single,high.school,no,no,no,cellular,may,tue,1090,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,1,0.41951592770654905
1976,18597,39,admin.,single,high.school,no,no,no,cellular,jul,thu,99,10,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.32157865828292337
1977,10274,51,blue-collar,divorced,basic.4y,no,no,no,telephone,jun,mon,133,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,0.2412092961116922
1978,34078,47,blue-collar,single,basic.6y,no,no,no,cellular,may,wed,408,2,999,2,failure,-1.8,92.893,-46.2,1.281,5099.1,0,0.37270638122935196
1979,24532,35,technician,married,professional.course,no,yes,no,cellular,nov,mon,115,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.2817410228595317
1980,20507,35,self-employed,married,university.degree,no,no,no,cellular,aug,tue,112,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0.3551773928480903
1981,22301,31,technician,single,professional.course,no,no,no,cellular,aug,thu,500,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.29287233968240856
1982,34518,28,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,156,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0.5561865286827178
1983,25437,29,management,single,university.degree,no,yes,no,telephone,nov,wed,103,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0.321508854668444
1984,21938,29,technician,single,professional.course,no,yes,no,cellular,aug,wed,472,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.32543661505727606
1985,36020,61,admin.,single,basic.4y,no,yes,no,cellular,may,tue,154,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0.5120824039873201
1986,13939,25,unemployed,married,high.school,no,no,no,cellular,jul,fri,147,10,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.4035959761420347
1987,24195,44,management,married,high.school,no,yes,no,cellular,nov,mon,231,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.2680792625507502
1988,295,47,self-employed,married,professional.course,no,no,no,telephone,may,mon,446,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.19102097631652454
1989,23409,44,admin.,married,basic.9y,no,yes,no,cellular,aug,wed,77,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.2874639633485946
1990,25539,29,blue-collar,married,basic.4y,no,no,yes,cellular,nov,wed,441,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0.29531394391735494
1991,2417,38,technician,single,university.degree,no,no,no,telephone,may,tue,1015,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,1,0.20095895642839093
1992,40549,58,retired,divorced,basic.4y,no,no,no,telephone,aug,tue,34,1,999,0,nonexistent,-1.7,94.027,-38.3,0.886,4991.6,0,0.6941088557591599
1993,26228,52,self-employed,divorced,basic.9y,no,yes,no,cellular,nov,thu,26,5,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,0,0.23606908464437215
1994,29994,65,retired,married,basic.4y,no,no,no,cellular,apr,tue,106,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.726784001988223
1995,9838,45,services,married,high.school,no,yes,no,telephone,jun,wed,232,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.25235825212542207
1996,16807,56,services,married,high.school,no,yes,no,telephone,jul,thu,279,11,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.29881028273759114
1997,28673,27,blue-collar,single,basic.4y,no,yes,no,cellular,apr,thu,528,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0,0.5502289943258638
1998,35262,32,technician,single,university.degree,no,yes,no,cellular,may,fri,297,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,0.5807003300900202
1999,32420,29,blue-collar,single,basic.9y,no,no,no,cellular,may,fri,85,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0,0.3241733917777836
2000,24304,54,services,married,high.school,no,yes,no,telephone,nov,mon,56,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.2222296336961105
2001,8105,54,entrepreneur,divorced,university.degree,no,yes,yes,telephone,jun,mon,28,8,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0.23089179364077556
2002,3814,59,entrepreneur,divorced,high.school,no,yes,no,telephone,may,fri,138,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.24911959473006495
2003,17381,31,management,single,university.degree,no,yes,no,cellular,jul,mon,30,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.3426994719434865
2004,40163,70,retired,divorced,basic.4y,no,no,no,cellular,jul,thu,390,2,6,2,success,-1.7,94.215,-40.3,0.846,4991.6,1,0.9628020899243974
2005,22901,52,services,married,professional.course,no,yes,yes,cellular,aug,mon,84,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.26195052562404514
2006,29886,43,blue-collar,married,basic.6y,no,no,no,cellular,apr,mon,87,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0.3518625637389212
2007,14157,40,services,married,basic.6y,no,yes,no,cellular,jul,mon,137,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.32903777472185347
2008,9207,28,entrepreneur,married,basic.9y,no,yes,yes,telephone,jun,fri,262,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0.2360709244145304
2009,37485,36,unemployed,married,university.degree,no,yes,no,cellular,aug,thu,138,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0.7806952217326795
2010,17474,51,admin.,divorced,university.degree,no,no,no,telephone,jul,mon,359,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.2488729958917882
2011,24024,30,technician,single,university.degree,no,no,no,telephone,oct,wed,676,1,999,0,nonexistent,-0.1,93.798,-40.4,4.936,5195.8,1,0.8311489957828594
2012,28577,36,housemaid,married,basic.4y,no,yes,no,cellular,apr,wed,310,7,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,0,0.5005333946452518
2013,3212,42,self-employed,married,university.degree,no,no,no,telephone,may,thu,207,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.2001501254651756
2014,30493,36,technician,married,university.degree,no,no,yes,cellular,may,mon,287,2,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1,1,0.49498464434597944
2015,28543,43,management,married,basic.6y,no,no,no,cellular,apr,wed,945,1,999,1,failure,-1.8,93.075,-47.1,1.415,5099.1,1,0.4900519398003588
2016,30133,79,retired,married,basic.9y,no,yes,no,cellular,apr,thu,510,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0.7747621580267418
2017,15617,52,housemaid,divorced,basic.9y,no,no,no,cellular,jul,mon,272,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.3513524206677567
2018,16373,42,housemaid,married,basic.4y,no,no,yes,cellular,jul,wed,123,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.3560102049213053
2019,14900,24,technician,single,professional.course,no,no,no,cellular,jul,wed,98,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0.4551270784950923
2020,1968,42,admin.,married,basic.9y,no,yes,no,telephone,may,fri,164,8,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.15237673621462738
2021,28324,35,technician,divorced,professional.course,no,yes,no,cellular,apr,wed,405,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,0,0.6399037677676758
2022,2047,49,technician,divorced,basic.9y,no,yes,no,telephone,may,mon,185,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.1897046687878192
2023,10340,44,management,divorced,basic.9y,no,yes,no,telephone,jun,mon,73,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,0.23553785817914305
2024,9144,51,services,married,high.school,no,yes,no,telephone,jun,fri,246,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0.2261154810334553
2025,21107,33,technician,single,professional.course,no,yes,no,cellular,aug,mon,54,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.273946437462006
2026,7364,26,admin.,single,high.school,no,yes,no,telephone,may,fri,160,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0.247507466710436
2027,15436,30,blue-collar,married,high.school,no,yes,no,cellular,jul,fri,159,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0.37773105538914975
2028,11695,56,retired,married,basic.6y,no,yes,no,telephone,jun,fri,51,19,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.10387381708684633
2029,4737,30,admin.,single,university.degree,no,no,no,telephone,may,wed,819,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.259995515021354
2030,1475,38,self-employed,single,university.degree,no,no,no,telephone,may,thu,459,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.19480362305774923
2031,10364,52,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,401,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,0.23513667688899548
2032,35937,34,admin.,married,university.degree,no,yes,no,cellular,may,mon,915,2,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,1,0.543560694040618
2033,21112,30,technician,single,high.school,no,no,no,cellular,aug,mon,638,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.28446391668751286
2034,35710,36,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,227,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,0.5124708563415308
2035,36226,32,technician,married,professional.course,no,yes,no,cellular,jun,mon,108,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.788569338369901
2036,382,34,management,single,university.degree,no,no,no,telephone,may,tue,290,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.21333418372957813
2037,12230,29,technician,single,university.degree,no,yes,no,telephone,jul,thu,109,1,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,0,0.23175517727271364
2038,10256,29,admin.,divorced,university.degree,no,no,no,telephone,jun,mon,187,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,0.261992388645882
2039,12503,33,blue-collar,married,basic.9y,no,no,no,cellular,jul,mon,199,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.3362388417206365
2040,34772,29,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,47,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0.36795129786203146
2041,40710,30,technician,single,professional.course,no,no,no,cellular,sep,tue,275,1,999,5,failure,-1.1,94.199,-37.5,0.877,4963.6,0,0.8203244270603539
2042,36927,47,admin.,married,university.degree,no,yes,yes,cellular,jun,tue,140,1,999,0,nonexistent,-2.9,92.963,-40.8,1.206,5076.2,0,0.8118098390421827
2043,25883,29,management,married,basic.9y,no,no,no,cellular,nov,wed,69,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0.3484463688600816
2044,39654,45,blue-collar,married,professional.course,no,yes,no,telephone,may,thu,414,1,6,2,success,-1.8,93.876,-40.0,0.683,5008.7,1,0.9220972328149802
2045,25102,39,management,single,high.school,no,yes,no,cellular,nov,tue,68,3,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.30527621851301723
2046,21320,52,housemaid,married,basic.4y,no,no,no,cellular,aug,mon,149,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.2628606921761238
2047,26980,31,services,single,high.school,no,yes,no,cellular,nov,thu,1059,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.31968653907394456
2048,13137,35,self-employed,single,university.degree,no,yes,no,cellular,jul,wed,2122,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.3943783160474499
2049,36549,24,services,single,high.school,no,no,no,cellular,jun,wed,150,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.8547459973885592
2050,12598,28,services,single,high.school,no,yes,no,cellular,jul,mon,98,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.3608178897682521
2051,10185,47,blue-collar,married,basic.4y,no,yes,no,telephone,jun,thu,130,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,0.22225319455874823
2052,18728,54,admin.,married,university.degree,no,yes,no,cellular,jul,thu,65,43,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.04903172310769008
2053,9072,53,technician,married,professional.course,no,yes,no,telephone,jun,thu,939,6,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,0.24897589532681952
2054,40523,33,admin.,divorced,high.school,no,no,no,telephone,aug,fri,107,1,999,0,nonexistent,-1.7,94.027,-38.3,0.89,4991.6,0,0.6896363322704655
2055,5204,33,unemployed,married,basic.9y,no,yes,yes,telephone,may,fri,691,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.1893965492455558
2056,1517,36,services,married,high.school,no,yes,no,telephone,may,thu,84,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.1780132154234824
2057,1522,47,technician,married,professional.course,no,yes,no,telephone,may,thu,111,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.18382461810994638
2058,21393,40,technician,single,university.degree,no,yes,no,cellular,aug,tue,173,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.29333926806222466
2059,16026,24,blue-collar,married,professional.course,no,no,no,cellular,jul,tue,211,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.4031799016451949
2060,1223,30,housemaid,married,high.school,no,no,no,telephone,may,thu,200,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.2007584258652126
2061,8111,57,housemaid,married,professional.course,no,no,yes,telephone,jun,mon,110,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0.24761492753453812
2062,3453,50,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,697,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.2053518912880461
2063,19198,44,admin.,married,university.degree,no,yes,yes,cellular,aug,wed,376,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,0.37728132929350455
2064,7167,51,blue-collar,married,basic.6y,no,yes,yes,telephone,may,thu,88,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.21771592210818774
2065,12809,25,technician,single,university.degree,no,no,no,cellular,jul,tue,460,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.40489955089513613
2066,12024,37,admin.,single,university.degree,no,yes,no,telephone,jun,thu,179,3,999,0,nonexistent,1.4,94.465,-41.8,4.955,5228.1,0,0.25470444030268125
2067,25340,47,admin.,married,university.degree,no,no,no,cellular,nov,tue,1014,3,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.3093555778610532
