,index,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,Deposit,Proba guess
2632,10653,57,management,divorced,university.degree,no,yes,yes,telephone,jun,tue,236,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.3223666751344195
2633,30933,45,admin.,single,high.school,no,yes,no,cellular,may,tue,305,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,0.6102050587463702
2634,38250,44,technician,married,basic.9y,no,yes,no,cellular,oct,tue,306,1,2,1,success,-3.4,92.431,-26.9,0.742,5017.5,0,0.16032323198838705
2635,22857,56,admin.,married,basic.9y,no,yes,no,cellular,aug,mon,476,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.4867389357577533
2636,24614,34,services,single,high.school,no,no,no,telephone,nov,mon,62,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0.9456342849863913
2637,2537,46,blue-collar,married,basic.4y,no,no,no,telephone,may,tue,367,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.38391424197853796
2638,35185,58,admin.,married,basic.4y,no,no,yes,cellular,may,fri,186,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,0.18896259324581144
2639,21072,47,blue-collar,married,high.school,no,no,yes,cellular,aug,thu,163,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.468838949642181
2640,26063,55,management,married,university.degree,no,no,no,cellular,nov,wed,108,4,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0,0.8409078314535324
2641,3578,59,retired,divorced,basic.4y,no,yes,no,telephone,may,fri,118,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.8426677225950326
2642,2564,37,technician,married,professional.course,no,no,no,telephone,may,tue,34,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.8278032394592222
2643,13004,28,services,married,high.school,no,no,no,cellular,jul,tue,554,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.011475512605813365
2644,4600,40,blue-collar,married,basic.4y,no,yes,no,telephone,may,tue,446,7,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.2670403099282952
2645,7977,43,technician,single,professional.course,no,yes,no,telephone,jun,mon,70,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0.9998757875742624
2646,30756,35,blue-collar,divorced,high.school,no,yes,no,cellular,may,tue,187,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,0.1196832771924865
2647,27698,30,management,married,university.degree,no,no,no,cellular,mar,mon,116,1,999,0,nonexistent,-1.8,92.843,-50.0,1.811,5099.1,1,0.4900894960876333
2648,37583,37,entrepreneur,married,basic.6y,no,yes,no,cellular,aug,fri,148,2,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,0.7900261506026853
2649,10609,31,services,married,high.school,no,yes,no,telephone,jun,tue,157,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.12221391009385618
2650,34183,27,blue-collar,single,basic.4y,no,yes,no,telephone,may,wed,179,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,0.6624091806912479
2651,40085,79,retired,married,basic.4y,no,no,yes,cellular,jul,fri,464,1,999,1,failure,-1.7,94.215,-40.3,0.822,4991.6,1,0.4880804455213241
2652,38787,52,blue-collar,single,basic.9y,no,no,no,cellular,nov,thu,771,2,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,0,0.19428998208618675
2653,1271,35,services,married,basic.9y,no,no,no,telephone,may,thu,108,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.8786300265827204
2654,15420,29,services,single,university.degree,no,yes,no,cellular,jul,fri,337,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0.18148739755773036
2655,14644,33,services,married,high.school,no,no,no,cellular,jul,tue,85,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.6390528592947753
2656,13426,27,technician,single,university.degree,no,yes,no,cellular,jul,wed,593,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.7408268781979291
2657,201,32,services,single,basic.6y,no,no,no,telephone,may,mon,167,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.5626728865932282
2658,41149,30,admin.,single,university.degree,no,yes,no,cellular,nov,mon,324,2,999,0,nonexistent,-1.1,94.767,-50.8,1.039,4963.6,0,0.6288415685971911
2659,4101,42,blue-collar,divorced,basic.6y,no,yes,no,telephone,may,mon,503,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.11896539662200445
2660,39574,48,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,268,1,3,3,success,-1.8,93.876,-40.0,0.668,5008.7,1,0.3080369870545313
2661,10157,43,entrepreneur,married,high.school,no,no,no,telephone,jun,thu,1141,6,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,1,0.5869622072296792
2662,37885,34,admin.,married,university.degree,no,yes,no,cellular,aug,mon,89,1,999,0,nonexistent,-2.9,92.201,-31.4,0.821,5076.2,0,0.3954637163075114
2663,8091,36,admin.,married,university.degree,no,yes,no,telephone,jun,mon,115,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0.6639460814328006
2664,11635,55,admin.,divorced,university.degree,no,yes,no,telephone,jun,fri,17,6,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.8519546448042983
2665,8812,38,services,married,high.school,no,no,no,telephone,jun,thu,305,5,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,0.19022208931218354
2666,14557,47,admin.,married,basic.6y,no,no,no,cellular,jul,tue,317,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.903272700870335
2667,38158,35,admin.,married,high.school,no,yes,no,cellular,oct,thu,194,1,4,1,success,-3.4,92.431,-26.9,0.754,5017.5,1,0.38317585043109326
2668,38600,78,retired,divorced,basic.6y,no,no,no,telephone,oct,fri,177,2,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,0,0.9431243307282546
2669,36787,32,management,married,university.degree,no,yes,no,cellular,jun,mon,54,3,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.6173823130249652
2670,35665,24,student,single,high.school,no,yes,no,cellular,may,mon,504,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,0.7900955211459
2671,5503,43,services,married,high.school,no,yes,no,telephone,may,mon,312,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.514775428373226
2672,39271,53,technician,married,professional.course,no,yes,yes,cellular,mar,mon,109,1,999,1,failure,-1.8,93.369,-34.8,0.646,5008.7,0,0.5311446943933088
2673,11744,55,admin.,married,basic.4y,no,no,no,telephone,jun,fri,27,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.3275938987659719
2674,3544,38,services,married,high.school,no,yes,no,telephone,may,fri,512,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.1293647072273555
2675,27307,41,admin.,single,university.degree,no,yes,yes,cellular,nov,fri,45,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.3838219118604237
2676,39560,20,student,single,high.school,no,no,no,cellular,apr,fri,342,2,999,0,nonexistent,-1.8,93.749,-34.6,0.663,5008.7,0,0.21497648079167764
2677,7306,34,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,76,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.03286525588191658
2678,8008,58,retired,married,basic.9y,no,yes,no,telephone,jun,mon,198,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0.27488682982525947
2679,38124,61,management,married,university.degree,no,yes,no,cellular,sep,fri,491,1,999,0,nonexistent,-3.4,92.379,-29.8,0.741,5017.5,0,0.18057605266685695
2680,8577,50,admin.,married,high.school,no,no,no,telephone,jun,wed,276,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.8755303150381228
2681,35594,28,unemployed,single,university.degree,no,yes,no,cellular,may,mon,434,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,0.08123656243140498
2682,30618,30,services,married,professional.course,no,no,no,cellular,may,mon,399,1,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0,0.18389559908188324
2683,39222,34,admin.,single,university.degree,no,yes,yes,cellular,mar,tue,301,1,3,2,success,-1.8,93.369,-34.8,0.652,5008.7,1,0.7040306955363342
2684,2935,26,entrepreneur,single,high.school,no,no,no,telephone,may,wed,331,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.9192258910202734
2685,24531,48,entrepreneur,married,university.degree,no,yes,no,cellular,nov,mon,50,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0.2514584522319341
2686,1543,42,admin.,married,university.degree,no,yes,no,telephone,may,thu,117,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.021301131461381573
2687,39522,71,retired,married,basic.4y,no,no,no,cellular,apr,mon,117,3,999,0,nonexistent,-1.8,93.749,-34.6,0.645,5008.7,0,0.9605044727550998
2688,38949,44,admin.,divorced,high.school,no,yes,no,telephone,nov,mon,1628,2,6,1,success,-3.4,92.649,-30.1,0.719,5017.5,1,0.6822206404739506
2689,5591,49,admin.,married,university.degree,no,yes,no,telephone,may,mon,212,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.3106626960638559
2690,35241,41,admin.,married,high.school,no,no,no,cellular,may,fri,270,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,0.4723734422152398
2691,14189,50,admin.,divorced,basic.9y,no,yes,yes,cellular,jul,mon,68,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.5992558738787634
2692,35449,52,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,70,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,0.3738685720653422
2693,34169,32,blue-collar,single,basic.9y,no,no,no,cellular,may,wed,253,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,0.874487796621177
2694,20108,29,admin.,single,high.school,no,yes,no,cellular,aug,mon,102,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.7261725883076274
2695,1229,35,services,single,basic.4y,no,no,no,telephone,may,thu,82,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.9543407046242112
2696,1050,34,technician,single,professional.course,no,no,no,telephone,may,wed,46,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.3510655228482117
2697,8326,47,blue-collar,divorced,basic.9y,no,no,yes,telephone,jun,tue,258,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.9371740887217811
2698,16249,38,blue-collar,married,basic.6y,no,no,no,cellular,jul,tue,403,7,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.47910057422574404
2699,16987,44,admin.,married,university.degree,no,yes,no,cellular,jul,thu,947,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.6423226386484714
2700,7823,35,services,single,basic.4y,no,no,no,telephone,jun,mon,651,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0.7366472047548874
2701,2424,51,admin.,single,basic.6y,no,no,no,telephone,may,tue,470,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,1,0.8093379690056801
2702,14011,38,technician,single,university.degree,no,yes,no,cellular,jul,fri,210,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.39625936728269384
2703,11596,35,admin.,married,high.school,no,yes,yes,telephone,jun,fri,14,9,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.44794597851477114
2704,8320,31,services,married,high.school,no,yes,no,telephone,jun,tue,170,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.8172770261127507
2705,7075,45,technician,divorced,professional.course,no,no,no,telephone,may,thu,87,7,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.7175572030909549
2706,20802,56,retired,married,university.degree,no,no,no,cellular,aug,wed,388,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.9408492093746439
2707,13261,47,blue-collar,married,basic.4y,no,no,no,cellular,jul,wed,127,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.9795978714178412
2708,10183,41,admin.,married,basic.9y,no,yes,no,telephone,jun,thu,85,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,0.1789133363658466
2709,13447,32,technician,single,university.degree,no,yes,yes,telephone,jul,wed,16,43,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.2279194118127552
2710,16919,29,admin.,single,university.degree,no,yes,no,telephone,jul,thu,122,12,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.7159864472790468
2711,16923,41,entrepreneur,single,high.school,no,yes,no,cellular,jul,thu,149,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.7473827346542434
2712,29484,44,blue-collar,married,basic.6y,no,no,no,cellular,apr,mon,428,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.6031795542325254
2713,1634,30,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,198,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.8772997642215113
2714,24570,36,services,married,high.school,no,yes,no,cellular,nov,mon,48,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.2519904621107385
2715,23325,57,blue-collar,married,basic.4y,no,no,no,cellular,aug,wed,125,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.3394873942967924
2716,31050,36,blue-collar,married,basic.6y,no,no,no,cellular,may,wed,54,1,999,2,failure,-1.8,92.893,-46.2,1.334,5099.1,0,0.49464684810690895
2717,16079,35,services,single,high.school,no,yes,no,cellular,jul,tue,40,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.31502708896856757
2718,8806,46,admin.,married,high.school,no,no,no,telephone,jun,thu,428,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,0.5454390893418044
2719,39984,38,entrepreneur,married,basic.6y,no,yes,no,cellular,jun,tue,189,1,999,0,nonexistent,-1.7,94.055,-39.8,0.761,4991.6,0,0.6824780792979444
2720,12029,58,retired,married,high.school,no,yes,no,telephone,jun,thu,3183,2,999,0,nonexistent,1.4,94.465,-41.8,4.955,5228.1,1,0.22036690115369484
2721,14818,52,blue-collar,married,basic.4y,no,yes,no,cellular,jul,wed,294,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0.48533745396838057
2722,21011,30,admin.,married,high.school,no,yes,yes,cellular,aug,thu,1151,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.9929813576374784
2723,21454,36,management,married,university.degree,no,no,no,cellular,aug,tue,504,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.3241613031812349
2724,2820,51,management,married,basic.4y,no,no,no,telephone,may,wed,216,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.03536191949131395
2725,27298,49,blue-collar,married,basic.6y,no,yes,no,cellular,nov,fri,118,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0.8173517292840132
2726,10353,31,entrepreneur,single,basic.9y,no,no,no,telephone,jun,mon,1248,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,1,0.5033067835996623
2727,40342,31,technician,single,professional.course,no,yes,no,cellular,aug,mon,428,2,9,3,success,-1.7,94.027,-38.3,0.898,4991.6,1,0.052783856118570505
2728,18676,53,admin.,married,high.school,no,no,no,cellular,jul,thu,10,8,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.8903050272242412
2729,12186,57,self-employed,married,professional.course,no,yes,yes,telephone,jul,tue,221,1,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,0,0.4045143799803578
2730,36762,25,unemployed,married,university.degree,no,no,no,cellular,jun,tue,529,2,999,0,nonexistent,-2.9,92.963,-40.8,1.286,5076.2,1,0.9292731821403969
2731,41094,19,student,single,basic.9y,no,yes,no,cellular,nov,wed,182,1,999,1,failure,-1.1,94.767,-50.8,1.048,4963.6,0,0.40207817380056154
2732,25136,32,entrepreneur,married,basic.9y,no,no,no,cellular,nov,tue,432,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.07683228477468085
2733,30013,23,admin.,single,university.degree,no,yes,no,cellular,apr,wed,71,7,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.2453011441199927
2734,21334,45,admin.,married,high.school,no,yes,yes,cellular,aug,mon,124,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.3502605057072028
2735,37829,51,admin.,married,university.degree,no,yes,no,cellular,aug,thu,212,1,999,0,nonexistent,-2.9,92.201,-31.4,0.829,5076.2,1,0.7507282923552251
2736,30783,43,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,68,1,6,1,success,-1.8,92.893,-46.2,1.344,5099.1,0,0.18474815234928366
2737,27372,55,housemaid,married,basic.4y,no,no,no,telephone,nov,fri,270,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.4309736537258744
2738,34675,40,admin.,divorced,basic.9y,no,yes,no,cellular,may,thu,688,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1,0.8732454198159687
2739,19904,41,technician,married,university.degree,no,no,yes,cellular,aug,fri,133,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0.5337610913727832
2740,19923,51,admin.,married,university.degree,no,yes,no,cellular,aug,fri,51,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0.10315471974905666
2741,14158,49,technician,married,university.degree,no,yes,no,cellular,jul,mon,333,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.024522487054632225
2742,9765,34,technician,married,basic.6y,no,no,no,telephone,jun,mon,478,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.7058098011610486
2743,28830,33,blue-collar,married,basic.9y,no,no,no,cellular,apr,thu,225,1,5,1,success,-1.8,93.075,-47.1,1.41,5099.1,0,0.979127490958217
2744,25718,54,technician,married,basic.9y,no,no,no,cellular,nov,wed,198,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0.7851652629523068
2745,18135,25,student,single,university.degree,no,yes,yes,cellular,jul,wed,77,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.7647261968454175
2746,31738,40,technician,married,university.degree,no,yes,no,cellular,may,thu,248,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0,0.6754475156780199
2747,17296,56,admin.,married,high.school,no,yes,no,cellular,jul,fri,661,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.7955027102986651
2748,11276,56,self-employed,single,basic.9y,no,no,no,telephone,jun,thu,64,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.04001778567264369
2749,10829,38,blue-collar,married,basic.6y,no,no,no,telephone,jun,wed,37,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,0.264681631716854
2750,32505,35,admin.,married,university.degree,no,yes,no,cellular,may,fri,348,4,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,0.6953975359715524
2751,31381,35,blue-collar,married,basic.9y,no,yes,yes,cellular,may,wed,500,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,0.8669883296077439
2752,4925,57,services,divorced,high.school,no,yes,no,telephone,may,wed,72,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.6746068718168242
2753,23551,46,technician,married,professional.course,no,no,no,cellular,aug,thu,81,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,0.17627612798343162
2754,6234,49,admin.,divorced,high.school,no,yes,no,telephone,may,tue,142,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.9363084599456931
2755,30876,52,blue-collar,married,high.school,no,yes,no,cellular,may,tue,131,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,0.9033787001108529
2756,26926,31,admin.,married,university.degree,no,yes,no,cellular,nov,thu,210,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.08667876614010639
2757,39415,75,retired,married,basic.6y,no,yes,no,cellular,apr,thu,237,2,999,0,nonexistent,-1.8,93.749,-34.6,0.64,5008.7,0,0.193000037574253
2758,868,42,admin.,single,basic.9y,no,no,no,telephone,may,wed,126,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.2751930306105267
2759,38857,35,management,married,university.degree,no,yes,yes,cellular,nov,mon,244,2,999,1,failure,-3.4,92.649,-30.1,0.714,5017.5,0,0.7384118706046068
2760,8756,46,self-employed,married,basic.9y,no,no,no,telephone,jun,thu,49,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,0.859373328300857
2761,20356,52,housemaid,married,basic.6y,no,no,no,cellular,aug,tue,144,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0.5783223874515512
2762,27341,35,management,married,university.degree,no,yes,no,cellular,nov,fri,152,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.19964557065166222
2763,22537,38,technician,single,university.degree,no,yes,yes,cellular,aug,fri,572,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.41508988762136245
2764,32696,42,blue-collar,married,basic.6y,no,no,no,cellular,may,mon,15,6,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,0.13785920026410714
2765,18784,39,blue-collar,married,professional.course,no,yes,no,cellular,jul,thu,55,15,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.9173961868584244
2766,5356,51,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,208,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.7645309404104735
2767,25272,39,management,married,high.school,no,no,no,cellular,nov,tue,361,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.5102138338060775
2768,8409,31,blue-collar,married,basic.9y,no,yes,no,telephone,jun,tue,441,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.45357504317083797
2769,10505,59,retired,single,high.school,no,no,no,telephone,jun,tue,193,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.0978420783455699
2770,15879,30,management,single,university.degree,no,no,no,cellular,jul,mon,211,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.3186753563003273
2771,38149,35,technician,married,professional.course,no,yes,no,cellular,sep,wed,195,1,999,0,nonexistent,-3.4,92.379,-29.8,0.753,5017.5,0,0.12063279535739646
